iter	Logloss
0	0.4828547039
1	0.322537022
2	0.2119465101
3	0.1507654571
4	0.1047647453
5	0.07553464648
6	0.05202841554
7	0.04159693372
8	0.03380931826
9	0.02877203969
10	0.02499707641
11	0.02186517282
12	0.02016784544
13	0.01823178204
14	0.01717778503
15	0.0161153262
16	0.0153378074
17	0.01470318716
18	0.01394098884
19	0.01335838408
20	0.01314842639
21	0.0128317738
22	0.01255938208
23	0.01226250854
24	0.01199527018
25	0.01164742832
26	0.01131084041
27	0.01109273437
28	0.01099366651
29	0.01085642252
30	0.01065295247
31	0.01051749963
32	0.0102481855
33	0.01006664811
34	0.00997591287
35	0.009850533451
36	0.009787138469
37	0.009706427732
38	0.009588652975
39	0.00942978539
40	0.009321930641
41	0.009162824291
42	0.009066724488
43	0.008973845395
44	0.008875885448
45	0.008621819375
46	0.008441137388
47	0.008179392759
48	0.00814337165
49	0.008070829909
50	0.007924017072
51	0.00775906625
52	0.007589209463
53	0.007521124879
54	0.007316126557
55	0.007209640296
56	0.007149006165
57	0.007116085261
58	0.007063483568
59	0.006956194017
60	0.006700046603
61	0.006507375307
62	0.006418667388
63	0.006258707343
64	0.006118551625
65	0.006097038755
66	0.00600801142
67	0.005925917525
68	0.005876566012
69	0.005790037898
70	0.005704077395
71	0.005567144162
72	0.005493694036
73	0.00541194051
74	0.005353549624
75	0.005257787319
76	0.00519157527
77	0.005144025141
78	0.005047487747
79	0.004961276856
80	0.004887816921
81	0.0048459022
82	0.004791812261
83	0.004658809981
84	0.004612683051
85	0.004528198995
86	0.004479037061
87	0.004367862751
88	0.004317223051
89	0.004268097103
90	0.004229218019
91	0.004113104822
92	0.004096595204
93	0.004026890077
94	0.003983254563
95	0.003948985375
96	0.003916794915
97	0.003889090212
98	0.003846701191
99	0.003788738814
100	0.00375052497
101	0.003647555435
102	0.003557268608
103	0.003479209897
104	0.003372296598
105	0.003326086122
106	0.003302374445
107	0.003248394008
108	0.003215402748
109	0.003092289978
110	0.002991235068
111	0.002905019277
112	0.00288431689
113	0.002867563826
114	0.002822836229
115	0.002791247371
116	0.002758051127
117	0.002741402143
118	0.002725786886
119	0.002691322495
120	0.00267978272
121	0.002628158752
122	0.002612840145
123	0.002575005355
124	0.002517613511
125	0.002476203105
126	0.002443483995
127	0.002394570691
128	0.002389227018
129	0.002348824856
130	0.002286442009
131	0.00223337156
132	0.002205497571
133	0.002181643217
134	0.002167897472
135	0.002124726115
136	0.002098506664
137	0.002084284992
138	0.002052705372
139	0.002042025552
140	0.00200909042
141	0.00197438473
142	0.001937752054
143	0.001918048428
144	0.00191052935
145	0.001892818635
146	0.00185401264
147	0.001846372397
148	0.001831352241
149	0.001804770524
150	0.001796961267
151	0.001768919679
152	0.001759496094
153	0.001749044308
154	0.001727615309
155	0.001701155177
156	0.00167629588
157	0.001639968044
158	0.001630326448
159	0.001608453753
160	0.001581590843
161	0.001557060262
162	0.001547169439
163	0.001536490867
164	0.001517199519
165	0.001511063166
166	0.001489363642
167	0.001462257486
168	0.001449077423
169	0.001420281161
170	0.001399125325
171	0.001382706806
172	0.001372872611
173	0.001363704669
174	0.001355855529
175	0.001327774757
176	0.001323091724
177	0.001315982675
178	0.001306874113
179	0.001290945157
180	0.001279361424
181	0.001268385526
182	0.001253411157
183	0.001225801949
184	0.001217758273
185	0.001213923081
186	0.001197329048
187	0.001176821895
188	0.001161044021
189	0.001145641049
190	0.00114184097
191	0.00113198825
192	0.001125015357
193	0.001116267001
194	0.001103442569
195	0.001096490904
196	0.001088006538
197	0.001082331875
198	0.001071578382
199	0.0010572875
200	0.001053195363
201	0.001033071591
202	0.001024555297
203	0.001015396393
204	0.001004549814
205	0.0009958959791
206	0.0009837859752
207	0.0009771659873
208	0.0009702570415
209	0.0009626817644
210	0.0009523847733
211	0.0009479269699
212	0.0009368430615
213	0.0009280946077
214	0.0009079957798
215	0.0009003661392
216	0.0008911491996
217	0.0008860627812
218	0.0008731789656
219	0.0008700725713
220	0.0008648505113
221	0.0008568046659
222	0.0008523447912
223	0.0008466921536
224	0.0008439723063
225	0.0008353644081
226	0.0008316968587
227	0.0008248595525
228	0.0008215738417
229	0.0008140233696
230	0.0008118002859
231	0.0007988817788
232	0.0007944095621
233	0.0007797976915
234	0.0007723636085
235	0.0007624875455
236	0.0007547690413
237	0.0007490372768
238	0.0007440193154
239	0.0007399588262
240	0.0007345307824
241	0.0007267584498
242	0.0007246074709
243	0.0007193491973
244	0.0007042095675
245	0.0007003914843
246	0.0006954812468
247	0.0006923152922
248	0.0006871010422
249	0.0006788143629
250	0.0006757006815
251	0.0006702486556
252	0.0006638126801
253	0.0006611813414
254	0.0006579035667
255	0.0006446320224
256	0.0006418110369
257	0.0006389895418
258	0.0006350419201
259	0.0006288651421
260	0.0006204408216
261	0.0006175388189
262	0.0006149528251
263	0.000613412783
264	0.0006079656529
265	0.0006061549018
266	0.0006035256786
267	0.0005928087324
268	0.0005869115395
269	0.0005844820959
270	0.0005769015407
271	0.0005749601514
272	0.0005685623419
273	0.0005634514416
274	0.000556797066
275	0.0005522336442
276	0.0005486009251
277	0.0005459653972
278	0.0005447591779
279	0.0005407949508
280	0.0005362219926
281	0.0005325990241
282	0.0005264331393
283	0.0005241215213
284	0.0005220874549
285	0.0005202231546
286	0.0005180081412
287	0.0005094283145
288	0.0005057462431
289	0.0005048713452
290	0.0005025351929
291	0.0004985221804
292	0.0004964689438
293	0.0004928908503
294	0.0004907632071
295	0.0004856508986
296	0.0004830414903
297	0.0004795083377
298	0.0004712014768
299	0.0004690724728
300	0.0004649539785
301	0.0004617368449
302	0.0004587647892
303	0.0004568066764
304	0.0004556079467
305	0.0004475873974
306	0.0004457096049
307	0.0004444200531
308	0.0004418986262
309	0.0004383426237
310	0.0004369276872
311	0.0004355853337
312	0.0004336818026
313	0.0004309952887
314	0.0004274106805
315	0.000426515864
316	0.0004236830836
317	0.0004189466035
318	0.0004146260472
319	0.0004123771704
320	0.0004097061482
321	0.0004085065335
322	0.0004076990604
323	0.0004035946191
324	0.0004009460401
325	0.0003985871635
326	0.0003968079782
327	0.00039475334
328	0.000390575119
329	0.000388613102
330	0.0003871467645
331	0.0003849890223
332	0.0003816552561
333	0.000379964183
334	0.0003778237051
335	0.0003735568232
336	0.0003704568215
337	0.0003676305233
338	0.0003653562067
339	0.0003637292655
340	0.0003627055215
341	0.0003612137935
342	0.000358669601
343	0.0003573841494
344	0.0003532576188
345	0.000351612085
346	0.0003499689804
347	0.0003472398146
348	0.000345382773
349	0.0003422470784
350	0.0003399437224
351	0.0003385089481
352	0.0003361068345
353	0.0003344458717
354	0.0003333115282
355	0.0003318701853
356	0.0003307952098
357	0.0003291375848
358	0.0003270609606
359	0.0003253259059
360	0.0003234742389
361	0.0003222224684
362	0.0003211937528
363	0.0003201705632
364	0.0003157882045
365	0.0003125398302
366	0.0003115406151
367	0.0003104420848
368	0.0003083638879
369	0.0003066536182
370	0.0003050471605
371	0.0003028779192
372	0.0003009495766
373	0.000300006591
374	0.0002993113553
375	0.0002982377922
376	0.0002968090143
377	0.000295246917
378	0.0002935349135
379	0.0002894441621
380	0.0002887085453
381	0.0002881424138
382	0.0002865840764
383	0.0002849767496
384	0.0002834463235
385	0.0002827911459
386	0.0002819799443
387	0.0002788626848
388	0.0002763749697
389	0.0002755121439
390	0.0002747386723
391	0.0002725211556
392	0.0002717864045
393	0.0002699203266
394	0.0002688207993
395	0.0002681842689
396	0.0002661227359
397	0.0002653979731
398	0.0002648974752
399	0.0002613927354
400	0.0002609270044
401	0.0002601896002
402	0.00025958563
403	0.0002581321847
404	0.0002575802263
405	0.0002557490021
406	0.0002550671322
407	0.000253138183
408	0.0002527071258
409	0.0002513914326
410	0.0002503593045
411	0.000249719284
412	0.0002489229962
413	0.0002479995343
414	0.0002457583435
415	0.000245045357
416	0.0002438855454
417	0.0002429715539
418	0.0002424142405
419	0.0002417233625
420	0.0002402068052
421	0.0002390923714
422	0.000238520022
423	0.0002376190517
424	0.0002371073203
425	0.0002367170275
426	0.0002349744018
427	0.0002345006894
428	0.0002341006433
429	0.0002309203312
430	0.0002297675742
431	0.0002289502192
432	0.0002286001727
433	0.0002280243251
434	0.0002264279891
435	0.0002255025759
436	0.0002249329399
437	0.0002246000006
438	0.0002241425968
439	0.000223756011
440	0.0002223678893
441	0.0002218895814
442	0.0002204026334
443	0.0002197145944
444	0.0002193092296
445	0.0002184971259
446	0.0002164844172
447	0.0002160331696
448	0.0002154480897
449	0.0002131288626
450	0.0002127310541
451	0.0002119950443
452	0.0002113941339
453	0.0002102774292
454	0.0002085861348
455	0.0002076806035
456	0.0002073475835
457	0.0002070296557
458	0.0002064489431
459	0.0002058437811
460	0.000205541236
461	0.0002042101096
462	0.0002014938284
463	0.0002011241407
464	0.0001998124867
465	0.0001995207969
466	0.0001987394593
467	0.000198293493
468	0.0001976194545
469	0.0001972984874
470	0.0001968615351
471	0.0001965234282
472	0.0001962216847
473	0.0001956891426
474	0.0001936716928
475	0.0001928602098
476	0.0001926046516
477	0.0001919126975
478	0.000190907286
479	0.0001906498498
480	0.0001903946862
481	0.0001897217286
482	0.0001892832941
483	0.0001889426175
484	0.000187342718
485	0.0001867156729
486	0.0001859944258
487	0.0001854450648
488	0.0001849646617
489	0.0001840044814
490	0.0001822440392
491	0.0001818553836
492	0.0001809818116
493	0.0001798853953
494	0.0001793312047
495	0.0001788159289
496	0.0001777123007
497	0.0001769329649
498	0.0001760610836
499	0.0001756980473
500	0.0001741233766
501	0.0001737990501
502	0.0001735307935
503	0.0001733328088
504	0.0001728482204
505	0.0001726469356
506	0.0001722969244
507	0.0001719481209
508	0.0001715123225
509	0.0001707555805
510	0.0001688393164
511	0.0001685860336
512	0.0001683392873
513	0.0001680208188
514	0.0001670587466
515	0.0001662557373
516	0.0001657096076
517	0.0001639229804
518	0.0001631829443
519	0.000162750768
520	0.0001624807846
521	0.0001618233144
522	0.0001612320609
523	0.0001609957053
524	0.0001606417436
525	0.0001598967681
526	0.0001582607752
527	0.0001579609734
528	0.000157743258
529	0.0001570534803
530	0.0001570499441
531	0.0001568713661
532	0.0001564126514
533	0.0001562717476
534	0.0001556770916
535	0.0001541325693
536	0.0001527415876
537	0.0001521994844
538	0.000151762997
539	0.000151473539
540	0.0001511861912
541	0.0001505718986
542	0.0001504062452
543	0.0001496515925
544	0.0001490971517
545	0.0001485792115
546	0.0001481912436
547	0.0001477623261
548	0.0001469396784
549	0.0001466516906
550	0.0001457754007
551	0.0001453808602
552	0.0001449233126
553	0.0001446823419
554	0.0001445391545
555	0.0001438440119
556	0.0001429978444
557	0.0001427188918
558	0.0001417806074
559	0.0001413610329
560	0.0001407347374
561	0.0001397649078
562	0.0001393811055
563	0.0001390831739
564	0.0001390851241
565	0.0001390841315
566	0.0001386319101
567	0.000138384766
568	0.0001379390003
569	0.0001375441303
570	0.0001375453467
571	0.0001374083577
572	0.0001369888504
573	0.0001363991705
574	0.0001361910034
575	0.0001349348417
576	0.0001339165544
577	0.0001330940523
578	0.0001325872283
579	0.000132587141
580	0.0001324976858
581	0.0001323562231
582	0.0001321506578
583	0.0001321515169
584	0.0001319237938
585	0.00013162347
586	0.0001314233005
587	0.0001311375666
588	0.0001307128123
589	0.0001300953492
590	0.0001299108963
591	0.0001297866666
592	0.0001295961233
593	0.0001290018293
594	0.0001288156357
595	0.0001287740682
596	0.0001287732455
597	0.0001286530461
598	0.0001284830513
599	0.0001277350249
600	0.0001276166799
601	0.0001265520748
602	0.000126314733
603	0.0001257939823
604	0.0001255650035
605	0.0001255639458
606	0.0001255625736
607	0.0001255634392
608	0.000125313115
609	0.0001251763272
610	0.0001249866546
611	0.0001247939716
612	0.0001244232563
613	0.0001241609976
614	0.0001240858443
615	0.0001234433611
616	0.0001232512646
617	0.0001223076087
618	0.000121902486
619	0.0001219030529
620	0.0001215001974
621	0.0001208878247
622	0.0001205575899
623	0.0001203057257
624	0.0001203059354
625	0.0001203005548
626	0.0001201152443
627	0.0001201149553
628	0.0001199394233
629	0.000119635153
630	0.0001196354675
631	0.0001196342684
632	0.000119304844
633	0.0001191517976
634	0.0001191439925
635	0.000119043041
636	0.000119042952
637	0.0001189930374
638	0.000118991678
639	0.0001189647595
640	0.0001185772763
641	0.0001184368607
642	0.0001178775115
643	0.0001178772527
644	0.000117658333
645	0.000117478547
646	0.0001170954455
647	0.0001169948243
648	0.0001161876591
649	0.0001161831218
650	0.0001157268682
651	0.0001153885542
652	0.0001152987067
653	0.0001150302395
654	0.0001147312735
655	0.000114430764
656	0.0001144303844
657	0.0001143897446
658	0.0001141019569
659	0.0001140977336
660	0.0001140968347
661	0.0001139875996
662	0.0001139877441
663	0.0001138167574
664	0.0001135466151
665	0.000113003301
666	0.0001126582058
667	0.0001126578373
668	0.0001126560332
669	0.0001125274565
670	0.0001121771292
671	0.0001116902202
672	0.0001116862928
673	0.0001115653152
674	0.0001114005814
675	0.0001114005718
676	0.0001110558952
677	0.000110772019
678	0.0001107720412
679	0.0001107723382
680	0.0001107719872
681	0.0001107716712
682	0.0001107695606
683	0.0001107695113
684	0.0001107699528
685	0.0001107685061
686	0.0001107692017
687	0.0001107694812
688	0.0001107685601
689	0.0001107691588
690	0.0001107670132
691	0.0001107674357
692	0.000110766378
693	0.0001107658762
694	0.0001107666924
695	0.0001107655172
696	0.0001107659032
697	0.0001105630861
698	0.0001102580281
699	0.0001101144035
700	0.0001092864335
701	0.0001092267506
702	0.0001085651518
703	0.0001085651995
704	0.000108564245
705	0.0001085647373
706	0.0001085640258
707	0.0001085649867
708	0.0001085630444
709	0.0001085626744
710	0.0001085624187
711	0.0001083703752
712	0.000108117326
713	0.0001079669081
714	0.0001070036765
715	0.0001065819391
716	0.0001062032306
717	0.00010620284
718	0.00010596196
719	0.0001059619886
720	0.0001056890132
721	0.0001056898977
722	0.0001056884669
723	0.0001054709748
724	0.0001054691691
725	0.0001054692231
726	0.0001054692311
727	0.0001054677462
728	0.000105464111
729	0.0001054629088
730	0.0001054611857
731	0.0001054611095
732	0.0001052931634
733	0.000105043996
734	0.0001048117789
735	0.0001045730077
736	0.0001039720505
737	0.0001036632722
738	0.0001036633945
739	0.0001034431142
740	0.0001032113599
741	0.0001028702727
742	0.0001027393455
743	0.0001025276574
744	0.0001023498963
745	0.000101481925
746	0.0001014839022
747	0.000101088667
748	0.0001008180844
749	0.0001008180844
750	0.0001005832888
751	0.000100583365
752	0.000100564133
753	0.0001004258211
754	0.0001003514349
755	0.0001003458495
756	0.0001003459273
757	0.0001003459654
758	0.0001003451126
759	0.000100344463
760	0.0001003451015
761	0.0001003437674
762	0.000100342138
763	0.0001003423286
764	0.0001003412693
765	0.0001003408803
766	0.0001003371005
767	0.0001003372895
768	0.0001003367289
769	0.0001003369576
770	0.0001003354044
771	0.0001003354044
772	0.0001002716925
773	0.000100271178
774	0.0001002707794
775	0.0001002706523
776	0.0001002706523
777	9.998987402e-05
778	9.998962469e-05
779	9.985896114e-05
780	9.957090085e-05
781	9.899182039e-05
782	9.899022433e-05
783	9.899152023e-05
784	9.898970026e-05
785	9.89904022e-05
786	9.89904022e-05
787	9.873205599e-05
788	9.850450742e-05
789	9.824865454e-05
790	9.801555407e-05
791	9.754042144e-05
792	9.738356832e-05
793	9.731839426e-05
794	9.731765737e-05
795	9.731773202e-05
796	9.731834662e-05
797	9.731794323e-05
798	9.731652187e-05
799	9.731458914e-05
800	9.731477971e-05
801	9.712974823e-05
802	9.712739465e-05
803	9.690826113e-05
804	9.690874709e-05
805	9.673827274e-05
806	9.673737069e-05
807	9.673653375e-05
808	9.673753426e-05
809	9.67368752e-05
810	9.673773278e-05
811	9.673648293e-05
812	9.673628124e-05
813	9.673673068e-05
814	9.673618596e-05
815	9.673750727e-05
816	9.673660204e-05
817	9.673746121e-05
818	9.673713406e-05
819	9.67365671e-05
820	9.673618437e-05
821	9.67354316e-05
822	9.67367545e-05
823	9.673607002e-05
824	9.67360462e-05
825	9.640166005e-05
826	9.639629065e-05
827	9.639634782e-05
828	9.639739438e-05
829	9.639321924e-05
830	9.639323829e-05
831	9.639318906e-05
832	9.639251888e-05
833	9.639200433e-05
834	9.639289367e-05
835	9.639233783e-05
836	9.638944747e-05
837	9.638838343e-05
838	9.638840249e-05
839	9.638835802e-05
840	9.63891759e-05
841	9.638866929e-05
842	9.626721472e-05
843	9.620552387e-05
844	9.599508197e-05
845	9.553998925e-05
846	9.534880701e-05
847	9.534880383e-05
848	9.534685363e-05
849	9.534719984e-05
850	9.51450331e-05
851	9.497233429e-05
852	9.478568513e-05
853	9.466640297e-05
854	9.439858476e-05
855	9.439834654e-05
856	9.439681084e-05
857	9.424743614e-05
858	9.324886955e-05
859	9.317819108e-05
860	9.305611763e-05
861	9.264058956e-05
862	9.242012875e-05
863	9.220786736e-05
864	9.220789435e-05
865	9.220765614e-05
866	9.200318029e-05
867	9.200304212e-05
868	9.200211625e-05
869	9.200314217e-05
870	9.200258157e-05
871	9.200296431e-05
872	9.200096328e-05
873	9.199942123e-05
874	9.200031216e-05
875	9.199966738e-05
876	9.199893526e-05
877	9.172443635e-05
878	9.172587042e-05
879	9.172512718e-05
880	9.172496202e-05
881	9.172533999e-05
882	9.172448082e-05
883	9.172330562e-05
884	9.172068206e-05
885	9.172013733e-05
886	9.172013733e-05
887	9.135350725e-05
888	9.117835749e-05
889	9.117743797e-05
890	9.117670744e-05
891	9.101599008e-05
892	9.101443214e-05
893	9.101430986e-05
894	9.10145719e-05
895	9.101349833e-05
896	9.101512456e-05
897	9.101468465e-05
898	9.101401129e-05
899	9.101485458e-05
900	9.101141791e-05
901	9.101314419e-05
902	9.101218179e-05
903	9.101184193e-05
904	9.101088748e-05
905	9.101176888e-05
906	9.101196898e-05
907	9.101142902e-05
908	9.101142902e-05
909	9.10109113e-05
910	9.1007878e-05
911	9.10097488e-05
912	9.10065297e-05
913	9.100759373e-05
914	9.10084259e-05
915	9.100643282e-05
916	9.100643282e-05
917	9.080760858e-05
918	9.080680658e-05
919	9.080793891e-05
920	9.080793891e-05
921	9.059434558e-05
922	9.059429476e-05
923	9.059282258e-05
924	9.059322278e-05
925	9.059335459e-05
926	9.059200629e-05
927	9.059270188e-05
928	9.059148539e-05
929	9.059060081e-05
930	9.05912837e-05
931	9.059022284e-05
932	9.058996397e-05
933	9.059028795e-05
934	9.059008149e-05
935	9.059050393e-05
936	9.058958918e-05
937	9.059037371e-05
938	9.059029112e-05
939	9.058907463e-05
940	9.058889994e-05
941	9.058846638e-05
942	9.058853308e-05
943	9.058719431e-05
944	9.058785814e-05
945	9.058682745e-05
946	9.058755798e-05
947	9.058698309e-05
948	9.05870482e-05
949	9.058652571e-05
950	9.058711014e-05
951	9.058605404e-05
952	9.058578089e-05
953	9.058583806e-05
954	9.058610327e-05
955	9.058441511e-05
956	9.058337013e-05
957	9.058300328e-05
958	9.058360041e-05
959	9.058313033e-05
960	9.058174708e-05
961	9.058139452e-05
962	9.058096732e-05
963	9.058096732e-05
964	9.030262359e-05
965	9.030177395e-05
966	9.030177395e-05
967	9.030126416e-05
968	9.030143091e-05
969	9.030138803e-05
970	9.030186764e-05
971	9.030212333e-05
972	9.030197881e-05
973	9.030214556e-05
974	9.030105135e-05
975	9.030103706e-05
976	9.03012054e-05
977	9.030132133e-05
978	9.030139964e-05
979	9.030039595e-05
980	9.030024508e-05
981	9.030046583e-05
982	9.030061511e-05
983	9.030061511e-05
984	9.030061511e-05
985	9.029993858e-05
986	9.030027843e-05
987	9.029871255e-05
988	9.029851086e-05
989	9.029763105e-05
990	9.02976644e-05
991	9.029859344e-05
992	9.029552997e-05
993	9.029486932e-05
994	9.029510277e-05
995	9.029400221e-05
996	9.029537752e-05
997	9.029427219e-05
998	9.029427219e-05
999	9.029480103e-05
